case_year	case_status	emp_name	emp_city	emp_state	emp_zip	emp_country	job_title	soc_code	soc_name	full_time_position	prevailing_wage	pw_unit	pw_level	wage_from	wage_to	wage_unit	work_city	work_state	emp_h1b_dependent	emp_willful_violator	lat	lng	processing_time
2014	C	UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL	CHAPEL HILL	NC	27599		ASSISTANT PROFESSOR	25-1071	HEALTH SPECIALTIES TEACHERS, POSTSECONDARY	Y	80260	Y		80260		Y	CHAPEL HILL	NC			35.9132	-79.05585	4
2013	C	CH2M HILL, INC.	ENGLEWOOD	CO	80112		PROCESS ENGINEER 4	17-2041	CHEMICAL ENGINEERS	Y	103147	Y		115000.08		Y	HOUSTON	TX			29.763283	-95.36327	6
2013	C	CMC AMERICAS, INC.	BATON ROUGE	LA	70816		SYSTEMS ENGINEER (15-1199.02)	15-1799	COMPUTER OCCUPATIONS, ALL OTHER	Y	39187	Y		62046		Y	HARRODSBURG	KY			37.7623	-84.843285	7
2016	C	ACCENTURE LLP	CHICAGO	IL	60601	USA	COMPUTER PROGRAMMER/CONFIGURER 1	15-1131	COMPUTER PROGRAMMERS		57179	Y		57179	0	Y	BALTIMORE	MD	N	N	39.290386	-76.61219	4
2012	C	SUNTRANS INTERNATIONAL INC	ITASCA	IL	60143		MARKET DEVELOPER	13-1161	MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	Y	37000	Y		41000		Y	COLLEGE PARK	GA			33.653442	-84.44937	4
2012	C	VERACITY CONSULTING, LLC	ALPHARETTA	GA	30004		PROGRAMMER ANALYST	15-1133	SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE	Y	60965	Y		61000		Y	NORCROSS	GA			33.94121	-84.21353	6
2017	C	DR. ZASSO & ASSOCIATES (GARFIELD), INC	PLANO	TX	75024	USA	GENERAL DENTIST	29-1021	DENTISTS, GENERAL	Y	137176	Y	Level II	150000	0	Y	GARFIELD HEIGHTS	OH	N	N	41.416996	-81.60596	6
2017	C	DELOITTE CONSULTING LLP	PHILADELPHIA	PA	19103		CONSULTANT	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	60112	Y		70000	0	Y	MASON	OH	N	N	39.360058	-84.30994	6
2017	C	CLUNE CONSTRUCTION COMPANY LP	NEW YORK	NY	10174	USA	PROJECT ENGINEER	17-2051	CIVIL ENGINEERS	Y	62171	Y	Level I	62171	0	Y	NEW YORK	NY	N	N	40.761494	-73.98143	6
2012	D	VESTA, INC	LANHAM	MD	20706		THERAPIST/ SERVICE COORDINATOR	21-1015	REHABILITATION COUNSELORS	Y	15	H		16.09		H	SILVER SPRING	MD			38.990665	-77.026085	1
2014	C	ORPINE, INC.	ALPHARETTA	GA	30009		SAS PROGRAMMER	15-1131	COMPUTER PROGRAMMERS	Y	59800	Y		60000		Y	THOUSAND OAKS	CA			34.170563	-118.83759	7
2014	C	WAL-MART ASSOCIATES, INC.	BENTONVILLE	AR	72716-0215		SOFTWARE QUALITY ENGINEER III	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	79269	Y		96000		Y	SUNNYVALE	CA			37.36883	-122.03635	6
2013	C	ENTROPIC COMMUNICATIONS, INC.	SAN DIEGO	CA	92121		FIRMWARE ENGINEER STAFF	17-2071	ELECTRICAL ENGINEERS	Y	75670	Y		75670	94600	Y	AUSTIN	TX			30.267153	-97.74306	6
2011	C	3I INFOTECH, INC.	EDISON	NJ	8837		PROGRAMMER ANALYST	15-1021.00	COMPUTER PROGRAMMERS	Y	50440	Y		51000		Y	ATLANTA	GA			33.748997	-84.387985	6
2017	C	BLACK & VEATCH CORPORATION	OVERLAND PARK	KS	66211	USA	ELECTRICAL ENGINEER 3	17-2071	ELECTRICAL ENGINEERS	Y	73570	Y		73570	111694	Y	BLOOMINGTON	MN	N	N	44.840797	-93.29828	6
2017	C	SHORETEL, INC.	SUNNYVALE	CA	94085	USA	QUALITY ASSURANCE ENGINEER, LEAD	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	124093	Y	Level III	124093	201500	Y	SUNNYVALE	CA	N	N	37.36883	-122.03635	7
2016	C	PRICEWATERHOUSECOOPERS LLP	TAMPA	FL	33607	USA	ADVISORY ASSOCIATE	13-2011	ACCOUNTANTS AND AUDITORS		42848	Y		42848	97000	Y	CHICAGO	IL	N	N	41.850033	-87.650055	6
2014	C	ALLIANCE INFORMATION TECHNOLOGY AND COMPUTER SOFTW	SAN RAMON	CA	94583		DATABASE ADMINISTRATOR	15-1141	DATABASE ADMINISTRATORS	Y	51522	Y		52790		Y	SAN RAMON	CA			37.779926	-121.97801	6
2017	C	SCHAEFFLER GROUP USA INC.	FORT MILL	SC	29715	USA	ASSOCIATE QUALITY ENGINEER	17-2141	MECHANICAL ENGINEERS	Y	60091	Y	Level I	62500	74000	Y	CHERAW	SC	N	N	34.697655	-79.8834	6
2015	C	FREUDENBERG IT LP	MORRISVILLE	NC	27560	USA	BASIS CONSULTANT	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	83741	Y	Level III	83741	90000	Y	DURHAM	NC	N	N	35.994034	-78.89862	6
2013	W	FOCUS OPTIMAL LLC	FRAMINGHAM	MA	1701		DIGITAL MARKETING  ANALYST	13-1161	MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	Y	49317	Y		63000	63000	Y	FRAMINGHAM	MA			42.279263	-71.41617	0
2013	C	INFOSYS LIMITED	PLANO	TX	75024		PROJECT MANAGER - US	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	73362	Y		78096		Y	SALT LAKE CITY	UT			40.76078	-111.891045	6
2013	C	SOUND INPATIENT PHYSICIANS OF TEXAS 1, INC.	TACOMA	WA	98402		HOSPITALIST PHYSICIAN	29-1063	INTERNISTS, GENERAL	Y	118768	Y		196560		Y	BAYTOWN	TX			29.735504	-94.977425	9
2015	C	LINKEDIN CORPORATION	MOUNTAIN VIEW	CA	94043	USA	SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	142376	Y	Level III	142376	155000	Y	SUNNYVALE	CA	N	N	37.36883	-122.03635	4
2016	C	EBAY INC.	SAN JOSE	CA	95125	USA	ASSET MANAGEMENT 4	15-2031	OPERATIONS RESEARCH ANALYSTS		119517	Y		130000	0	Y	SAN JOSE	CA	N	N	37.339386	-121.89496	6
2016	C	BASKET AND FLOWERS, INC.	LOS ANGELES	CA	90014	USA	MARKET SEARCH ANALYST	13-1161	MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS		18.92	H		24.75	0	H	LOS ANGELES	CA	N	N	34.052235	-118.24368	6
2013	C	FIDELITY TECHNOLOGY GROUP LLC	MERRIMACK	NH	3054		SENIOR SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	76773	Y		76773	91166	Y	WESTLAKE	TX			32.991234	-97.195015	4
2013	D	CUMMINS EMISSION SOLUTIONS INC.	NASHVILLE	TN	37214		APPLICATION OEM INTEGRATION ENGINEER	17-2141	MECHANICAL ENGINEERS	Y	64438	Y		67000	82400	Y	COLUMBUS	IN			39.20144	-85.92138	6
2016	C	ZEYOSPACE INC	COPPELL	TX	75019	USA	PROGRAMMER ANALYST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		65042	Y		70000	0	Y	COPPELL	TX	N	N	32.954567	-97.01501	6
2011	W	VITAMIN SHOPPE INDUSTRIES INC.	NORTH BERGEN	NJ	7047		CUSTOMER RELATIONSHIP MARKETING ANALYST	15-2031.00	OPERATIONS RESEARCH ANALYSTS	Y	56942	Y		56942		Y	NORTH BERGEN	NJ			40.804268	-74.012085	0
2011	C	DELOITTE CONSULTING LLP	PHILADELPHIA	PA	19103		CONSULTANT	13-1111.00	MANAGEMENT ANALYSTS	Y	52229	Y		80000		Y	NORCROSS	GA			33.94121	-84.21353	6
2016	C	CAPITAL HOME CARE LLC	FAIRFAX	VA	22031	USA	SALES AND MARKETING VICE PRESIDENT	Nov-22	SALES MANAGERS		35.24	H		35.5	0	H	FAIRFAX	VA	N	N	38.846222	-77.30637	4
2012	C	ENTERNET BUSINESS SYSTEMS, INC	MORGANVILLE	NJ	7751		COMPUTER SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	56347	Y		62000		Y	CRANSTON	RI			41.779823	-71.43728	4
2016	C	SOFTRAMS LLC	LEESBURG	VA	20176	USA	PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS		60549	Y		61000	0	Y	LEESBURG	VA	Y	N	39.11566	-77.5636	4
2011	C	ITS, INC.	JOHNSTON	IA	50131		PROGRAMMER/ANALYST II (C++/JAVA)	15-1051.00	COMPUTER SYSTEMS ANALYSTS	Y	60424	Y		65538		Y	JOHNSTON	IA			41.673042	-93.69772	4
2013	C	APPLE INC.	CUPERTINO	CA	95014		SW DEVELOP MGR	15-1142	NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS	Y	113048	Y		162000	182000	Y	CUPERTINO	CA			37.322998	-122.03218	6
2012	C	IBM INDIA PRIVATE LIMITED	RTP	NC	27709		SAP SCM CONSULTANT	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	70866	Y		75436	75436	Y	HERCULES	CA			38.017143	-122.28858	4
2014	C	KPIT INFOSYSTEMS, INC.	ISELIN	NJ	8830		FUNCTIONAL CONSULTANT (ORACLE)	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	60403	Y		63292		Y	ISELIN	NJ			40.575382	-74.32237	9
2015	C	IMS HEALTH INCORPORATED	PLYMOUTH MEETING	PA	19462	USA	SENIOR CONSULTANT	13-1111	MANAGEMENT ANALYSTS	Y	77688	Y	Level II	95000		Y	PLYMOUTH MEETING	PA	N	N	40.102333	-75.274345	6
2016	C	EXCELA SOLUTIONS INC	FREMONT	CA	94538	USA	PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS		54059	Y		60000	0	Y	FREMONT	CA	N	N	37.54827	-121.98857	4
2011	D	APLICOR, LLC	BOCA RATON	FL	33432		PROFESSIONAL SERVICES - SENIOR CONSULTANT	15-1051.00	COMPUTER SYSTEMS ANALYSTS	Y	86674	Y		86674	114000	Y	BOCA RATON	FL			26.358688	-80.0831	6
2013	C	DELOITTE CONSULTING LLP	PHILADELPHIA	PA	19103		MANAGER	15-1133	SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE	Y	96949	Y		141000		Y	GOLDEN	CO			39.755543	-105.2211	4
2013	C	GLEN SHIRE NURSING AND REHABILITATION CENTER, LTD.	SKOKIE	IL	60077		STAFF TRAINING AND DEVELOPMENT MANAGER	Nov-31	TRAINING AND DEVELOPMENT MANAGERS	Y	24.47	H		25		H	RICHTON PARK	IL			41.484478	-87.70338	6
2013	C	DELOITTE CONSULTING LLP	PHILADELPHIA	PA	19103		SENIOR CONSULTANT	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	66746	Y		83637		Y	DAYTON	OH			39.75895	-84.191605	6
2012	C	VISUAL REVENUE, INC.	NEW YORK	NY	10005		SOFTWARE ENGINEER	17-2199	ENGINEERS, ALL OTHER	Y	51833.6	Y		57000		Y	NEW YORK	NY			40.761494	-73.98143	6
2016	C	INFOSYS LIMITED	PLANO	TX	75024	USA	TECHNOLOGY ANALYST - US	15-1121	COMPUTER SYSTEMS ANALYST		69805	Y		90000	0	Y	SUNNYVALE	CA	Y	N	37.36883	-122.03635	4
2014	C	TATA CONSULTANCY SERVICES LIMITED	ROCKVILLE	MD	20850		COMPUTER SYSTEM ENGINEER/ARCHITECT	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	60507	Y		63700		Y	MORRISVILLE	NC			35.823483	-78.82556	8
2012	C	QUADRATIC SYSTEMS, INC.	SCHAUMBURG	IL	60173		SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	80974	Y		80974	100974	Y	CHICAGO	IL			41.850033	-87.650055	4
2016	C	PUGNA TECHNOLOGIES	AMES	IA	50010	USA	IT PROJECT MANAGER	15-1199	COMPUTER OCCUPATIONS, ALL OTHER		61651	Y		70000	0	Y	AMES	IA	N	N	42.03471	-93.61994	4
2017	C	MINDTREE LIMITED	WARREN	NJ	7059	USA	TECHNICAL MANGER	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	78832	Y	Level II	78832	0	Y	CHARLOTTE	NC	Y	N	35.227085	-80.843124	6
2017	C	PARBEL OF FLORIDA, INC	MIAMI	FL	33126	USA	HUMAN RESOURCES ADVISER	13-1071	HUMAN RESOURCES SPECIALISTS	Y	70034	Y	Level IV	76500	0	Y	MIAMI	FL	N	N	25.774265	-80.19366	6
2011	D	CHOICES COUNSELING SERVICES, P.C.	VALPARAISO	IN	46383		MENTAL HEALTH THERAPIST	21-1014.00	MENTAL HEALTH COUNSELORS	Y	14.7	H		20		H	VALPARAISO	IN			41.473095	-87.06114	4
2012	C	ARCON CORPORATION	WALTHAM	MA	2451		STAFF ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	70034	Y		72504		Y	WALTHAM	MA			42.376484	-71.23561	7
2017	C	BANK OF THE WEST	SAN RAMON	CA	94583	USA	DATA ANALYTICS ANALYST	13-2051	FINANCIAL ANALYSTS	Y	126464	Y	Level IV	140000	0	Y	SAN RAMON	CA	N	N	37.779926	-121.97801	7
2016	C	CHINESE INFORMATION AND SERVICE CENTER	SEATTLE	WA	98104	USA	CASE MANAGER - ELDERLY HEALTH SERVICES	21-1029	SOCIAL WORKERS, ALL OTHER		18.19	H		18.19	20	H	SEATTLE	WA	N	N	47.60621	-122.33207	4
2015	C	CYRET TECHNOLOGIES INC.	MANNAS	VA	20109	USA	SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	67621	Y	Level I	72000		Y	MANASSAS	VA	N	N	38.75095	-77.475266	6
2013	C	TIBCO SOFTWARE, INC.	PALO ALTO	CA	94304		SENIOR CONSULTANT (SOFTWARE ENGINEER)	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	71448	Y		115700		Y	ATLANTA	GA			33.748997	-84.387985	6
2012	C	CAVALIER IT INC.	JERSEY CITY	NJ	7302		PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS	Y	50669	Y		60000		Y	OLYMPIA	WA			47.037872	-122.900696	6
2016	C	BULGARI CORPORATION OF AMERICA	NEW YORK	NY	10022	USA	FINANCIAL ANALYST	13-2051	FINANCIAL ANALYSTS		94640	Y		100000	120000	Y	NEW YORK	NY	N	N	40.761494	-73.98143	6
2017	W	JIREH SOLUTIONS LLC	ALPHARETTA	GA	30009	USA	PROGRAMMER ANALYST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	70304	Y	Level II	70500	0	Y	FARMINGTON HILLS	MI	Y	N	42.485313	-83.37715	4
2012	C	ABINGTON MEMORIAL HOSPITAL	ABINGTON	PA	19001		UPPER YEAR RESIDENT (PGY 2-3), INTERNAL MEDICINE	29-1063	INTERNISTS, GENERAL	Y	50831	Y		50831	54250	Y	ABINGTON	PA			40.120667	-75.11795	4
2013	C	BRIGHT DENTAL AT MERIDEN, PC	MERIDEN	CT	6450		GENERAL DENTIST	29-1021	DENTISTS, GENERAL	Y	90355	Y		90355		Y	MERIDEN	CT			41.538155	-72.807045	10
2017	W	TELEDATA COMMUNICATIONS, INC.	ISLANDIA	NY	11749	USA	SOFTWARE DEVELOPER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	71386	Y	Level I	72000	0	Y	ISLANDIA	NY	N	N	40.804264	-73.169	0
2013	W	SLK AMERICA INC	CINCINNATI	OH	45202		BUSINESS ANALYST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	81661	Y		97485		Y	BUFFALO	NY			42.886448	-78.87837	0
2016	C	YAHOO! INC.	SUNNYVALE	CA	94089	USA	ASSOCIATE PROGRAM - PRODUCT MANAGER III	15-1121	COMPUTER SYSTEMS ANALYSTS		108493	Y		108493	139400	Y	SUNNYVALE	CA	N	N	37.36883	-122.03635	6
2017	C	TRUSTEK INC.	PRINCETON	NJ	8540		SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	85925	Y		95000	0	Y	SAN DIEGO	CA	Y	N	32.71533	-117.15726	6
2013	C	IBM CORPORATION	RTP	NC	27709		SENIOR CONSULTANT	13-1111.00	MANAGEMENT ANALYSTS	Y	78083	Y		100000		Y	PISCATAWAY	NJ			40.49927	-74.39904	4
2016	C	AL JANNATH, INC	HOUSTON	TX	77036	USA	ADVERTISING/PROMOTIONS/SALES MANAGER	Nov-11	ADVERTISING AND PROMOTIONS MANAGERS		44158	Y		44158	0	Y	HOUSTON	TX	N	N	29.763283	-95.36327	6
2016	C	HEXAWARE TECHNOLOGIES, INC.	ISELIN	NJ	8830	USA	COMPUTER PROGRAMMER	15-1131	COMPUTER PROGRAMMERS		56285	Y		60000	0	Y	EAGAN	MN	Y	N	44.80413	-93.166885	4
2013	W	DELIV, INC.	PALO ALTO	CA	94301		SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	100984	Y		110000		Y	PALO ALTO	CA			37.441883	-122.14302	2
2017	W	EMBTEL, INC.	FREMONT	CA	94538		TECHNICAL ANALYST	13-1111	MANAGEMENT ANALYSTS	Y	56118	Y		56118	0	Y	CHARLOTTE	NC	Y	N	35.227085	-80.843124	1
2016	C	IU HEALTH CARE ASSOCIATES	INDIANAPOLIS	IN	46202	USA	ASSISTANT PROFESSOR	29-1069	PHYSICIANS AND SURGEONS, ALL OTHER		56.25	H		91.34	0	H	INDIANAPOLIS	IN	N	N	39.768375	-86.15804	4
2017	C	FLEXERA GLOBAL, INC.	SUGAR LAND	TX	77478	USA	SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	69472	Y	Level I	81000	0	Y	SUGAR LAND	TX	Y	N	29.619678	-95.63495	6
2014	C	EXECUTIVE FINANCIAL ENTERPRISES INC	HOLLYWOOD	CA	90028		TRAINING AND STAFF DEVELOPMENT SPECIALIST	13-1151	TRAINING AND DEVELOPMENT SPECIALISTS	Y	38230	Y		38230		Y	HOLLYWOOD	CA			34.0984	-118.326645	10
2013	C	TD SECURITIES (USA) LLC	NEW YORK	NY	10019		TRADING ASSISTANT US RATES	13-2051	FINANCIAL ANALYSTS	Y	63898	Y		90000		Y	NEW YORK	NY			40.761494	-73.98143	6
2014	C	FACEBOOK, INC.	MENLO PARK	CA	94025		SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	100920	Y		120000		Y	MENLO PARK	CA			37.453827	-122.18219	4
2013	C	TABCOTECH ENTERPRISES, INC.	CALSTADT	NJ	7072		FINANCIAL ANALYST	13-2051	FINANCIAL ANALYSTS	N	30.72	H		35	35	H	CARLSTADT	NJ			40.840378	-74.0907	4
2012	C	THE TRIZETTO GROUP, INC.	GREENWOOD VILLAGE	CO	80111		CONSULTANT I	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	57200	Y		57200	77200	Y	GREENWOOD VILLAGE	CO			39.61721	-104.95081	6
2014	C	INFOSYS LIMITED	PLANO	TX	75024		TECHNOLOGY ANALYST - US	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	66373	Y		68901		Y	HARTFORD	CT			41.76371	-72.6851	7
2016	C	BROADWAY ADVANCE LLC	NEW YORK	NY	10006	USA	CREDIT RISK ANALYST	13-2041	CREDIT ANALYSTS		30.98	H		31	0	H	NEW YORK	NY	N	N	40.761494	-73.98143	6
2012	C	INFOVITY, INC.	FOSTER CITY	CA	94404		PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS	Y	65541	Y		95000		Y	SAN FRANCISCO	CA			37.77493	-122.41942	6
2013	C	IBM CORPORATION	RTP	NC	27709		SENIOR CONSULTANT	15-1132.00		Y	81141	Y		88000		Y	MINNEAPOLIS	MN			44.979965	-93.26384	4
2015	C	UST GLOBAL INC.	ALISO VIEJO	CA	92656	USA	ASSOCIATE PROJECT MANAGER	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	63149	Y	Level II	75000		Y	CALABASAS	CA	Y	N	34.157784	-118.63842	6
2013	C	INFODAT INTERNATIONAL INC	HOUSTON	TX	77042		COMPUTER SYSTEM ANALYSTS	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	54496	Y		54496	54496	Y	HOUSTON	TX			29.763283	-95.36327	5
2011	C	FUJITSU AMERICA, INC.	SUNNYVALE	CA	94085		COMPUTER SOFTWARE ENGINEER, APPLICATIONS	15-1031.00	COMPUTER SOFTWARE ENGINEERS, APPLICATIONS	Y	91790	Y		91790		Y	IRVING	TX			32.81402	-96.94889	7
2013	C	CSC COVANSYS CORPORATION	FALLS CHURCH	VA	22042		PROGRAMMER ANALYST PROFESSIONAL	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	62462	Y		62462		Y	SILVER SPRING	MD			38.990665	-77.026085	6
2016	CW	BEEPI, INC.	LOS ALTOS	CA	94022	USA	PRODUCT DESIGNER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS		98342	Y		98342	120349	Y	LOS ALTOS	CA	N	N	37.38522	-122.11413	7
2017	C	INTUIT INC.	MOUNTAIN VIEW	CA	94043		SENIOR SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	133016	Y		133016	190000	Y	MOUNTAIN VIEW	CA	N	N	37.38605	-122.083855	6
2016	C	FEI COMPANY	HILLSBORO	OR	97124-5793	USA	SR. APPLICATIONS ENGINEER	19-2032	MATERIALS SCIENTISTS		59072	Y		97000	0	Y	HILLSBORO	OR	N	N	45.522892	-122.98983	6
2017	C	HCL AMERICA, INC.	SUNNYVALE	CA	94085	USA	SYSTEMS ANALYST - III	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	91021	Y	Level III	91021	111000	Y	MELVILLE	NY	Y	N	40.79343	-73.41512	6
2017	C	E PRO TECHNOLOGIES, LLC	ISELIN	NJ	8830	USA	SOFTWARE QUALITY ASSURANCE ENGINEER	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	53165	Y	Level I	54000	0	Y	NEW YORK	NY	Y	N	40.761494	-73.98143	6
2016	W	ACRO SERVICE CORPORATION	LIVONIA	MI	48152	USA	LABORATORY	29-2011	MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS		46654	Y		54080	0	Y	MONMOUTH JUNCTION	NJ	N	N	40.378994	-74.54655	5
2015	C	IBM INDIA PRIVATE LIMITED	DURHAM	NC	27709	USA	PROJECT MANAGER	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	69077	Y	Level III	81200	85200	Y	PHOENIX	AZ	N	N	33.448376	-112.074036	4
2017	C	PURSUIT, INC	MEMPHIS	TN	38125	USA	BUSINESS ANALYST	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	61027	Y	Level I	63000	0	Y	COLLIERVILLE	TN	Y	N	35.042034	-89.66453	6
2015	C	ITNEWTON INC	ASHBURN	VA	20147	USA	PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS	Y	56368	Y	Level I	58000		Y	MADISON	WI	Y	N	43.07305	-89.40123	6
2014	C	INTERNATIONAL TECHNOLOGY SOLUTIONS, INC.	MONMOUTH JUNCTION	NJ	8852		SAS PROGRAMMER	15-1131	COMPUTER PROGRAMMERS	Y	52229	Y		65000		Y	ATLANTA	GA			33.748997	-84.387985	7
2015	C	LINCOLN UNIVERSITY	JEFFERSON CITY	MO	65102	USA	POST DOC RESEARCH BIOLOGICAL TECHNICIAN	19-4021	BIOLOGICAL TECHNICIANS	Y	33467	Y	Level II	35190		Y	JEFFERSON CITY	MO	N	N	38.576702	-92.173515	6
2015	C	LARSEN & TOUBRO TECHNOLOGY SERVICES LTD.	EDISON	NJ	8817	USA	INDUSTRIAL DESIGNER	27-1021	COMMERCIAL AND INDUSTRIAL DESIGNERS	Y	40227	Y	Level I	55260		Y	MARYSVILLE	OH	Y	N	40.23645	-83.36714	6
2014	C	PHILIPS ELECTRONICS NORTH AMERICA CORPORATION	ANDOVER	MA	1810		HEALTHCARE TRANSFORMATION SERVICES CONSULTING MANA	13-1111	MANAGEMENT ANALYSTS	Y	125715	Y		150000		Y	ANDOVER	MA			42.658424	-71.137	8
2012	C	MARKETLIVE, INC.	PETALUMA	CA	94952		SENIOR SOFTWARE ENGINEER	15-1132	SOFTWARE DEVELOPERS, APPLICATIONS	Y	102024	Y		115000		Y	PETALUMA	CA			38.232418	-122.63665	4
2012	C	DIRECT FLOWERS INC.	MIAMI	FL	331		GRAPHIC DESIGNER	27-1024	GRAPHIC DESIGNERS	Y	37315	Y		50000		Y	MIAMI	FL			25.774265	-80.19366	6
2011	C	THE UNIVERISTY OF SOUTHERN MISSISIPPI	HATTIESBURG	MS	39406		RESEARCH ASSOCIATE	19-4031.00	CHEMICAL TECHNICIANS	Y	24814	Y		42000		Y	HATTIESBURG	MS			31.32712	-89.29034	6
2015	C	TECH MAHINDRA (AMERICAS),INC.	PLANO	TX	75093	USA	BUSINESS ANALYST	13-1111	MANAGEMENT ANALYSTS	Y	75774	Y	Level II	75774		Y	PLANO	TX	Y	N	33.019844	-96.69888	7
2012	C	APOGEE MEDICAL GROUP,KENTUCKY, PSC	PHOENIX	AZ	85016		HOSPITALIST PHYSICIAN	29-1063	INTERNISTS, GENERAL	Y	162718	Y		220000		Y	ASHLAND	KY			38.478413	-82.63794	7
2014	C	LARSEN & TOUBRO LIMITED	EDISON	NJ	8817		COMPUTER SYSTEMS ENGINEER	15-1199	COMPUTER OCCUPATIONS, ALL OTHER	Y	56659	Y		60000		Y	DUNCAN	SC			34.937897	-82.14511	10
2014	C	INDIANA UNIV. PURDUE UNIV. INDIANAPOLIS	INDIANAPOLIS	IN	46202		POSTDOCTORAL FELLOW	19-2031	CHEMISTS	Y	38771	Y		39264		Y	INDIANAPOLIS	IN			39.768375	-86.15804	7
2016	C	UNIVERSITY OF CALIFORNIA, SAN FRANCISCO	SAN FRANCISCO	CA	94143	USA	HS ASSISTANT CLINICAL PROFESSOR	25-1071	HEALTH SPECIALTIES TEACHERS, POSTSECONDARY		105973	Y		200000	0	Y	SAN FRANCISCO	CA	N	N	37.77493	-122.41942	4
2016	C	INFOSYS LIMITED	PLANO	TX	75024	USA	TECHNOLOGY ARCHITECT - US - PRACTITIONER	15-1199	COMPUTER SYSTEMS ENGINEERS/ARCHITECTS		78416	Y		86259	0	Y	MERRIMACK	NH	Y	N	42.86814	-71.4834	6
2011	C	AVANT HEALTHCARE PROFESSIONALS	WINTER PARK	FL	32792		PHYSICAL THERAPIST	29-1123.00	PHYSICAL THERAPISTS	Y	23.31	H		23.31		H	CARLSBAD	NM			32.420673	-104.228836	7
2014	C	SYSAZZLE, INC.	PHOENIX	AZ	85048		COMPUTER SYSTEMS ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	79622	Y		85540		Y	COLUMBIA	MO			38.951706	-92.334076	7
2016	C	HCL AMERICA, INC.	SUNNYVALE	CA	94085	USA	PROJECT MANAGER - III	15-1131	COMPUTER PROGRAMMERS		75816	Y		75816	96000	Y	LAKE MARY	FL	Y	N	28.758883	-81.31785	6
2012	C	SMALLARC, INC.	EDISON	NJ	8820		PROGRAMMER ANALYST	15-1131	COMPUTER PROGRAMMERS	Y	40830	Y		60000		Y	PITTSBURGH	PA			40.440624	-79.99589	4
2014	C	COMPUTER SCIENCES CORPORATION	FALLS CHURCH	VA	22042		PROFESSIONAL: PROGRAMMER ANALYST	15-1121	COMPUTER SYSTEMS ANALYSTS	Y	53914	Y		53914		Y	JACKSONVILLE	FL			30.332184	-81.65565	6
